dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
25/05/2020,25,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
24/05/2020,24,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
23/05/2020,23,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
22/05/2020,22,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
21/05/2020,21,5,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
20/05/2020,20,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
19/05/2020,19,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
18/05/2020,18,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
17/05/2020,17,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
16/05/2020,16,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
15/05/2020,15,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
14/05/2020,14,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
13/05/2020,13,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
12/5/2020,12,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
11/5/2020,11,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,2.71264908
10/5/2020,10,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,2.71264908
9/5/2020,9,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,2.71264908
8/5/2020,8,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,3.61686544
7/5/2020,7,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,3.61686544
6/5/2020,6,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,4.5210818
5/5/2020,5,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,4.5210818
4/5/2020,4,5,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,4.5210818
3/5/2020,3,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,3.61686544
2/5/2020,2,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,3.61686544
1/5/2020,1,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,3.61686544
30/04/2020,30,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,3.61686544
29/04/2020,29,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,3.61686544
28/04/2020,28,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,2.71264908
27/04/2020,27,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
26/04/2020,26,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
25/04/2020,25,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
24/04/2020,24,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0.90421636
23/04/2020,23,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,4.5210818
22/04/2020,22,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,3.61686544
21/04/2020,21,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,4.5210818
20/04/2020,20,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,4.5210818
19/04/2020,19,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,4.5210818
18/04/2020,18,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,4.5210818
17/04/2020,17,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.04216361
16/04/2020,16,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.04216361
15/04/2020,15,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
14/04/2020,14,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
13/04/2020,13,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
12/4/2020,12,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
11/4/2020,11,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
10/4/2020,10,4,2020,4,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,9.94637997
9/4/2020,9,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,6.32951453
8/4/2020,8,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,6.32951453
7/4/2020,7,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,5.42529817
6/4/2020,6,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,6.32951453
5/4/2020,5,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
4/4/2020,4,4,2020,5,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
3/4/2020,3,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
2/4/2020,2,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
1/4/2020,1,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
31/03/2020,31,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
30/03/2020,30,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
29/03/2020,29,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
28/03/2020,28,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
27/03/2020,27,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
26/03/2020,26,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
25/03/2020,25,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
13/03/2020,13,3,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,
25/11/2020,25,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,911.3865266
24/11/2020,24,11,2020,33,1,San_Marino,SM,SMR,34453,Europe,911.3865266
23/11/2020,23,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,1021.681711
22/11/2020,22,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,1021.681711
21/11/2020,21,11,2020,37,0,San_Marino,SM,SMR,34453,Europe,1021.681711
20/11/2020,20,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,914.2890314
19/11/2020,19,11,2020,68,1,San_Marino,SM,SMR,34453,Europe,1056.51177
18/11/2020,18,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,859.1414391
17/11/2020,17,11,2020,37,0,San_Marino,SM,SMR,34453,Europe,1050.70676
16/11/2020,16,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,943.3140801
15/11/2020,15,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,943.3140801
14/11/2020,14,11,2020,63,0,San_Marino,SM,SMR,34453,Europe,943.3140801
13/11/2020,13,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,760.4562738
12/11/2020,12,11,2020,76,0,San_Marino,SM,SMR,34453,Europe,763.3587786
11/11/2020,11,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,760.4562738
10/11/2020,10,11,2020,71,0,San_Marino,SM,SMR,34453,Europe,760.4562738
9/11/2020,9,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,650.161089
8/11/2020,8,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,650.161089
7/11/2020,7,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,650.161089
6/11/2020,6,11,2020,49,0,San_Marino,SM,SMR,34453,Europe,699.5036717
5/11/2020,5,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,638.5510696
4/11/2020,4,11,2020,66,0,San_Marino,SM,SMR,34453,Europe,661.7711085
3/11/2020,3,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,470.2057876
2/11/2020,2,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,490.5233216
1/11/2020,1,11,2020,0,0,San_Marino,SM,SMR,34453,Europe,490.5233216
31/10/2020,31,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,490.5233216
30/10/2020,30,10,2020,1,0,San_Marino,SM,SMR,34453,Europe,490.5233216
29/10/2020,29,10,2020,75,0,San_Marino,SM,SMR,34453,Europe,507.9383508
28/10/2020,28,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,290.2504862
27/10/2020,27,10,2020,33,0,San_Marino,SM,SMR,34453,Europe,290.2504862
26/10/2020,26,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,194.4678257
25/10/2020,25,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,194.4678257
24/10/2020,24,10,2020,17,0,San_Marino,SM,SMR,34453,Europe,194.4678257
23/10/2020,23,10,2020,28,0,San_Marino,SM,SMR,34453,Europe,145.1252431
22/10/2020,22,10,2020,8,0,San_Marino,SM,SMR,34453,Europe,66.75761182
21/10/2020,21,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,43.53757293
20/10/2020,20,10,2020,7,0,San_Marino,SM,SMR,34453,Europe,98.6851653
19/10/2020,19,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,78.36763127
18/10/2020,18,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,78.36763127
17/10/2020,17,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,78.36763127
16/10/2020,16,10,2020,7,0,San_Marino,SM,SMR,34453,Europe,78.36763127
15/10/2020,15,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,58.05009723
14/10/2020,14,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,72.56262154
13/10/2020,13,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,72.56262154
12/10/2020,12,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,72.56262154
11/10/2020,11,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,72.56262154
10/10/2020,10,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,72.56262154
9/10/2020,9,10,2020,1,0,San_Marino,SM,SMR,34453,Europe,72.56262154
8/10/2020,8,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,81.27013613
7/10/2020,7,10,2020,19,0,San_Marino,SM,SMR,34453,Europe,81.27013613
6/10/2020,6,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
5/10/2020,5,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
4/10/2020,4,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
3/10/2020,3,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
2/10/2020,2,10,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
1/10/2020,1,10,2020,5,0,San_Marino,SM,SMR,34453,Europe,26.12254376
30/09/2020,30,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
29/09/2020,29,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,14.51252431
28/09/2020,28,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,14.51252431
27/09/2020,27,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,14.51252431
26/09/2020,26,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,14.51252431
25/09/2020,25,9,2020,4,0,San_Marino,SM,SMR,34453,Europe,14.51252431
24/09/2020,24,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
23/09/2020,23,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
22/09/2020,22,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
21/09/2020,21,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
20/09/2020,20,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
19/09/2020,19,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,23.22003889
18/09/2020,18,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,23.22003889
17/09/2020,17,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,23.22003889
16/09/2020,16,9,2020,1,0,San_Marino,SM,SMR,34453,Europe,23.22003889
15/09/2020,15,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
14/09/2020,14,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,34.83005834
13/09/2020,13,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,34.83005834
12/9/2020,12,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,34.83005834
11/9/2020,11,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,34.83005834
10/9/2020,10,9,2020,6,0,San_Marino,SM,SMR,34453,Europe,34.83005834
9/9/2020,9,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,17.41502917
8/9/2020,8,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,17.41502917
7/9/2020,7,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,17.41502917
6/9/2020,6,9,2020,1,0,San_Marino,SM,SMR,34453,Europe,17.41502917
5/9/2020,5,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,14.51252431
4/9/2020,4,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,14.51252431
3/9/2020,3,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,14.51252431
2/9/2020,2,9,2020,0,0,San_Marino,SM,SMR,34453,Europe,14.51252431
1/9/2020,1,9,2020,5,0,San_Marino,SM,SMR,34453,Europe,14.51252431
31/08/2020,31,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
30/08/2020,30,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29/08/2020,29,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
28/08/2020,28,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
27/08/2020,27,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
26/08/2020,26,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
25/08/2020,25,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
24/08/2020,24,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
23/08/2020,23,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
22/08/2020,22,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
21/08/2020,21,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
20/08/2020,20,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
19/08/2020,19,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
18/08/2020,18,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
17/08/2020,17,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
16/08/2020,16,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
15/08/2020,15,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
14/08/2020,14,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
13/08/2020,13,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
12/8/2020,12,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
11/8/2020,11,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
10/8/2020,10,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
9/8/2020,9,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
8/8/2020,8,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
7/8/2020,7,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,31.92755348
6/8/2020,6,8,2020,11,0,San_Marino,SM,SMR,34453,Europe,31.92755348
5/8/2020,5,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
4/8/2020,4,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
3/8/2020,3,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
2/8/2020,2,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
1/8/2020,1,8,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
31/07/2020,31,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
30/07/2020,30,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
29/07/2020,29,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
28/07/2020,28,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
27/07/2020,27,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
26/07/2020,26,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
25/07/2020,25,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
24/07/2020,24,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
23/07/2020,23,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
22/07/2020,22,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
21/07/2020,21,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
20/07/2020,20,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
19/07/2020,19,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
18/07/2020,18,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
17/07/2020,17,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
16/07/2020,16,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
15/07/2020,15,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
14/07/2020,14,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
13/07/2020,13,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
12/7/2020,12,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
11/7/2020,11,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
10/7/2020,10,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,2.90250486
9/7/2020,9,7,2020,1,0,San_Marino,SM,SMR,34453,Europe,2.90250486
8/7/2020,8,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
7/7/2020,7,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,0
6/7/2020,6,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
5/7/2020,5,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
4/7/2020,4,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
3/7/2020,3,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
2/7/2020,2,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,5.80500972
1/7/2020,1,7,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
30/06/2020,30,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
29/06/2020,29,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
28/06/2020,28,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
27/06/2020,27,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,11.61001945
26/06/2020,26,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
25/06/2020,25,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
24/06/2020,24,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,29.02504862
23/06/2020,23,6,2020,2,0,San_Marino,SM,SMR,34453,Europe,31.92755348
22/06/2020,22,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
21/06/2020,21,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
20/06/2020,20,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
19/06/2020,19,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,26.12254376
18/06/2020,18,6,2020,2,0,San_Marino,SM,SMR,34453,Europe,26.12254376
17/06/2020,17,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
16/06/2020,16,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,20.31753403
15/06/2020,15,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,66.75761182
14/06/2020,14,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,66.75761182
13/06/2020,13,6,2020,3,0,San_Marino,SM,SMR,34453,Europe,66.75761182
12/6/2020,12,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,60.9526021
11/6/2020,11,6,2020,3,0,San_Marino,SM,SMR,34453,Europe,69.66011668
10/6/2020,10,6,2020,1,0,San_Marino,SM,SMR,34453,Europe,63.85510696
9/6/2020,9,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,60.9526021
8/6/2020,8,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,63.85510696
7/6/2020,7,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,63.85510696
6/6/2020,6,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,75.4651264
5/6/2020,5,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,84.17264099
4/6/2020,4,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,89.97765071
3/6/2020,3,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,92.88015557
2/6/2020,2,6,2020,16,0,San_Marino,SM,SMR,34453,Europe,95.78266044
1/6/2020,1,6,2020,0,0,San_Marino,SM,SMR,34453,Europe,49.34258265
31/05/2020,31,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,52.24508751
30/05/2020,30,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,55.14759237
29/05/2020,29,5,2020,3,0,San_Marino,SM,SMR,34453,Europe,63.85510696
28/05/2020,28,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,69.66011668
27/05/2020,27,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,81.27013613
26/05/2020,26,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,110.2951847
25/05/2020,25,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,107.3926799
24/05/2020,24,5,2020,4,1,San_Marino,SM,SMR,34453,Europe,81.27013613
23/05/2020,23,5,2020,3,0,San_Marino,SM,SMR,34453,Europe,110.2951847
22/05/2020,22,5,2020,2,0,San_Marino,SM,SMR,34453,Europe,104.490175
21/05/2020,21,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,139.3202334
20/05/2020,20,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,191.5653209
19/05/2020,19,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,208.98035
18/05/2020,18,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,208.98035
17/05/2020,17,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,211.8828549
16/05/2020,16,5,2020,4,0,San_Marino,SM,SMR,34453,Europe,208.98035
15/05/2020,15,5,2020,5,0,San_Marino,SM,SMR,34453,Europe,229.2978841
14/05/2020,14,5,2020,5,0,San_Marino,SM,SMR,34453,Europe,232.2003889
13/05/2020,13,5,2020,10,0,San_Marino,SM,SMR,34453,Europe,246.7129132
12/5/2020,12,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,261.2254376
11/5/2020,11,5,2020,-9,0,San_Marino,SM,SMR,34453,Europe,261.2254376
10/5/2020,10,5,2020,14,0,San_Marino,SM,SMR,34453,Europe,359.9106029
9/5/2020,9,5,2020,1,0,San_Marino,SM,SMR,34453,Europe,319.2755348
8/5/2020,8,5,2020,14,0,San_Marino,SM,SMR,34453,Europe,351.2030883
7/5/2020,7,5,2020,19,0,San_Marino,SM,SMR,34453,Europe,348.3005834
6/5/2020,6,5,2020,7,0,San_Marino,SM,SMR,34453,Europe,327.9830494
5/5/2020,5,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,348.3005834
4/5/2020,4,5,2020,2,0,San_Marino,SM,SMR,34453,Europe,351.2030883
3/5/2020,3,5,2020,0,0,San_Marino,SM,SMR,34453,Europe,362.8131077
